event_id,timestamp,camera_id,species_key,common_name,confidence,confidence_calibrated,temporal_prior,softmax_entropy,review_required,burst_group_id,antler_classification
IE-CAM-T01-bobcat-002569,2025-11-07T17:58:08,CAM-T01,bobcat,Bobcat,0.792,0.7393,0.9802,0.5761,False,BG-CAM-T01-20251107175808,
IE-CAM-T01-white_tailed_deer-002715,2025-11-07T18:32:39,CAM-T01,white_tailed_deer,White-tailed Deer,0.8902,0.851,1.0,0.421,False,BG-CAM-T01-20251107183239,buck
IE-CAM-W01-raccoon-003238,2025-11-08T02:37:45,CAM-W01,raccoon,Raccoon,0.8906,0.8515,0.8222,0.4608,False,BG-CAM-W01-20251108023745,
IE-CAM-T02-feral_hog-002866,2025-11-08T05:40:16,CAM-T02,feral_hog,Feral Hog,0.9189,0.8862,0.5859,0.4746,False,BG-CAM-T02-20251108054016,
IE-CAM-F01-coyote-000014,2025-11-08T07:07:58,CAM-F01,coyote,Coyote,0.8749,0.8328,0.9965,0.4521,False,BG-CAM-F01-20251108070758,
IE-CAM-P03-turkey-001939,2025-11-08T11:10:12,CAM-P03,turkey,Wild Turkey,0.8617,0.8173,0.7717,0.519,False,BG-CAM-P03-20251108111012,
IE-CAM-O02-white_tailed_deer-001202,2025-11-08T11:53:50,CAM-O02,white_tailed_deer,White-tailed Deer,0.9276,0.8972,0.7533,0.4052,False,BG-CAM-O02-20251108115350,buck
IE-CAM-R02-bobcat-002320,2025-11-08T13:30:55,CAM-R02,bobcat,Bobcat,0.8287,0.7797,0.6451,0.5832,False,BG-CAM-R02-20251108133055,
IE-CAM-R01-white_tailed_deer-002293,2025-11-08T17:39:47,CAM-R01,white_tailed_deer,White-tailed Deer,0.9009,0.8639,0.9912,0.3999,False,BG-CAM-R01-20251108173947,doe
IE-CAM-W02-cottontail_rabbit-003340,2025-11-08T17:50:35,CAM-W02,cottontail_rabbit,Eastern Cottontail,0.9085,0.8732,0.9891,0.383,False,BG-CAM-W02-20251108175035,
IE-CAM-F01-white_tailed_deer-000337,2025-11-08T19:13:42,CAM-F01,white_tailed_deer,White-tailed Deer,0.8859,0.8458,0.9937,0.4313,False,BG-CAM-F01-20251108191342,doe
IE-CAM-W01-raccoon-003239,2025-11-08T21:14:21,CAM-W01,raccoon,Raccoon,0.8815,0.8406,0.8039,0.4811,False,BG-CAM-W01-20251108211421,
IE-CAM-P03-white_tailed_deer-002078,2025-11-09T00:51:26,CAM-P03,white_tailed_deer,White-tailed Deer,0.9115,0.8769,0.7376,0.4434,False,BG-CAM-P03-20251109005126,buck
IE-CAM-T01-feral_hog-002599,2025-11-09T02:29:06,CAM-T01,feral_hog,Feral Hog,0.971,0.955,0.9394,0.2099,False,BG-CAM-T01-20251109022906,
IE-CAM-F03-raccoon-000800,2025-11-09T04:09:52,CAM-F03,raccoon,Raccoon,0.8549,0.8095,0.6211,0.5583,False,BG-CAM-F03-20251109040952,
IE-CAM-P01-armadillo-001232,2025-11-09T04:33:33,CAM-P01,armadillo,Nine-banded Armadillo,0.8626,0.8184,0.6775,0.5369,False,BG-CAM-P01-20251109043333,
IE-CAM-P01-white_tailed_deer-001493,2025-11-09T05:14:51,CAM-P01,white_tailed_deer,White-tailed Deer,0.99,0.983,0.9806,0.0976,False,BG-CAM-P01-20251109051451,doe
IE-CAM-F01-white_tailed_deer-000338,2025-11-09T06:44:47,CAM-F01,white_tailed_deer,White-tailed Deer,0.8862,0.8462,0.9993,0.4294,False,BG-CAM-F01-20251109064447,doe
IE-CAM-F02-white_tailed_deer-000618,2025-11-09T07:43:26,CAM-F02,white_tailed_deer,White-tailed Deer,0.9012,0.8643,0.9821,0.4014,False,BG-CAM-F02-20251109074326,doe
IE-CAM-R02-bobcat-002321,2025-11-09T07:49:16,CAM-R02,bobcat,Bobcat,0.8025,0.7508,0.9412,0.5688,False,BG-CAM-R02-20251109074916,
IE-CAM-T02-turkey-002937,2025-11-09T10:42:27,CAM-T02,turkey,Wild Turkey,0.9229,0.8912,0.8279,0.3933,False,BG-CAM-T02-20251109104227,
IE-CAM-P01-turkey-001363,2025-11-09T12:02:55,CAM-P01,turkey,Wild Turkey,0.9311,0.9016,0.6582,0.4283,False,BG-CAM-P01-20251109120255,
IE-CAM-F03-feral_hog-000727,2025-11-09T12:56:11,CAM-F03,feral_hog,Feral Hog,0.879,0.8376,0.302,0.6109,True,BG-CAM-F03-20251109125611,
IE-CAM-P01-white_tailed_deer-001494,2025-11-09T14:24:10,CAM-P01,white_tailed_deer,White-tailed Deer,0.9792,0.9668,0.8338,0.2248,False,BG-CAM-P01-20251109142410,doe
IE-CAM-O02-white_tailed_deer-001203,2025-11-09T18:13:28,CAM-O02,white_tailed_deer,White-tailed Deer,0.884,0.8436,0.999,0.4339,False,BG-CAM-O02-20251109181328,doe
IE-CAM-P01-white_tailed_deer-001495,2025-11-09T18:33:55,CAM-P01,white_tailed_deer,White-tailed Deer,0.9201,0.8877,1.0,0.3513,False,BG-CAM-P01-20251109183355,doe
IE-CAM-P02-white_tailed_deer-001726,2025-11-09T19:21:00,CAM-P02,white_tailed_deer,White-tailed Deer,0.8946,0.8563,0.9912,0.4136,False,BG-CAM-P02-20251109192100,buck
IE-CAM-T01-white_tailed_deer-002716,2025-11-09T19:46:08,CAM-T01,white_tailed_deer,White-tailed Deer,0.9413,0.9148,0.9806,0.2976,False,BG-CAM-T01-20251109194608,buck
IE-CAM-R01-armadillo-002125,2025-11-09T22:42:43,CAM-R01,armadillo,Nine-banded Armadillo,0.9194,0.8868,0.9212,0.3749,False,BG-CAM-R01-20251109224243,
IE-CAM-P01-white_tailed_deer-001496,2025-11-09T23:39:18,CAM-P01,white_tailed_deer,White-tailed Deer,0.8818,0.8409,0.7675,0.4889,False,BG-CAM-P01-20251109233918,buck
IE-CAM-O01-raccoon-000984,2025-11-10T00:52:16,CAM-O01,raccoon,Raccoon,0.8136,0.763,0.9784,0.5505,False,BG-CAM-O01-20251110005216,
IE-CAM-P01-raccoon-001294,2025-11-10T03:17:21,CAM-P01,raccoon,Raccoon,0.9385,0.9112,0.7375,0.3854,False,BG-CAM-P01-20251110031721,
IE-CAM-T02-raccoon-002885,2025-11-10T04:40:17,CAM-T02,raccoon,Raccoon,0.852,0.8062,0.553,0.5755,False,BG-CAM-T02-20251110044017,
IE-CAM-R01-white_tailed_deer-002294,2025-11-10T06:48:48,CAM-R01,white_tailed_deer,White-tailed Deer,0.9259,0.895,0.9989,0.3363,False,BG-CAM-R01-20251110064848,doe
IE-CAM-T02-bobcat-002787,2025-11-10T07:43:20,CAM-T02,bobcat,Bobcat,0.8374,0.7895,0.9472,0.523,False,BG-CAM-T02-20251110074320,
IE-CAM-F01-white_tailed_deer-000339,2025-11-10T17:26:06,CAM-F01,white_tailed_deer,White-tailed Deer,0.9628,0.9436,0.9862,0.2225,False,BG-CAM-F01-20251110172606,buck
IE-CAM-W01-feral_hog-003164,2025-11-10T19:41:19,CAM-W01,feral_hog,Feral Hog,0.912,0.8776,0.5189,0.5068,False,BG-CAM-W01-20251110194119,
IE-CAM-F02-white_tailed_deer-000619,2025-11-10T20:11:54,CAM-F02,white_tailed_deer,White-tailed Deer,0.9297,0.8998,0.9664,0.3355,False,BG-CAM-F02-20251110201154,buck
IE-CAM-F01-white_tailed_deer-000340,2025-11-10T20:19:01,CAM-F01,white_tailed_deer,White-tailed Deer,0.9041,0.8678,0.9611,0.4001,False,BG-CAM-F01-20251110201901,buck
IE-CAM-W01-white_tailed_deer-003319,2025-11-10T20:54:55,CAM-W01,white_tailed_deer,White-tailed Deer,0.9144,0.8805,0.9343,0.3834,False,BG-CAM-W01-20251110205455,buck
IE-CAM-T01-armadillo-002539,2025-11-10T22:21:18,CAM-T01,armadillo,Nine-banded Armadillo,0.8753,0.8332,0.8901,0.4732,False,BG-CAM-T01-20251110222118,
IE-CAM-F01-feral_hog-000111,2025-11-10T22:26:30,CAM-F01,feral_hog,Feral Hog,0.8942,0.8558,0.8339,0.4514,False,BG-CAM-F01-20251110222630,
IE-CAM-F03-feral_hog-000728,2025-11-11T00:36:21,CAM-F03,feral_hog,Feral Hog,0.9165,0.8832,0.9954,0.3617,False,BG-CAM-F03-20251111003621,
IE-CAM-F03-white_tailed_deer-000900,2025-11-11T00:55:55,CAM-F03,white_tailed_deer,White-tailed Deer,0.924,0.8926,0.7414,0.4167,False,BG-CAM-F03-20251111005555,doe
IE-CAM-R02-feral_hog-002387,2025-11-11T02:08:13,CAM-R02,feral_hog,Feral Hog,0.8461,0.7994,0.964,0.5072,False,BG-CAM-R02-20251111020813,
IE-CAM-F01-feral_hog-000112,2025-11-11T02:47:09,CAM-F01,feral_hog,Feral Hog,0.9627,0.9435,0.9142,0.2513,False,BG-CAM-F01-20251111024709,
IE-CAM-T01-feral_hog-002600,2025-11-11T03:31:21,CAM-T01,feral_hog,Feral Hog,0.8493,0.8031,0.8395,0.524,False,BG-CAM-T01-20251111033121,
IE-CAM-O02-turkey-001152,2025-11-11T06:00:00,CAM-O02,turkey,Wild Turkey,0.9296,0.8997,0.9013,0.3552,False,BG-CAM-O02-20251111060000,
IE-CAM-T01-white_tailed_deer-002717,2025-11-11T08:45:01,CAM-T01,white_tailed_deer,White-tailed Deer,0.9141,0.8802,0.9417,0.382,False,BG-CAM-T01-20251111084501,doe
IE-CAM-T02-white_tailed_deer-003033,2025-11-11T09:27:13,CAM-T02,white_tailed_deer,White-tailed Deer,0.9391,0.9119,0.9045,0.3289,False,BG-CAM-T02-20251111092713,buck
IE-CAM-O02-feral_hog-001112,2025-11-11T09:54:10,CAM-O02,feral_hog,Feral Hog,0.9271,0.8965,0.3269,0.5533,False,BG-CAM-O02-20251111095410,
IE-CAM-P03-white_tailed_deer-002079,2025-11-11T17:53:03,CAM-P03,white_tailed_deer,White-tailed Deer,0.9251,0.894,0.9953,0.3394,False,BG-CAM-P03-20251111175303,doe
IE-CAM-O01-coyote-000967,2025-11-11T18:24:08,CAM-O01,coyote,Coyote,0.8907,0.8516,0.9999,0.4199,False,BG-CAM-O01-20251111182408,
IE-CAM-W02-white_tailed_deer-003587,2025-11-11T18:42:45,CAM-W02,white_tailed_deer,White-tailed Deer,0.9031,0.8666,0.9995,0.3929,False,BG-CAM-W02-20251111184245,buck
IE-CAM-T02-white_tailed_deer-003034,2025-11-11T19:49:45,CAM-T02,white_tailed_deer,White-tailed Deer,0.9337,0.905,0.9791,0.3204,False,BG-CAM-T02-20251111194945,doe
IE-CAM-R01-white_tailed_deer-002295,2025-11-11T21:03:31,CAM-R01,white_tailed_deer,White-tailed Deer,0.9259,0.895,0.9265,0.3572,False,BG-CAM-R01-20251111210331,doe
IE-CAM-O02-feral_hog-001113,2025-11-11T23:25:29,CAM-O02,feral_hog,Feral Hog,0.8773,0.8356,0.9314,0.461,False,BG-CAM-O02-20251111232529,
IE-CAM-P02-feral_hog-001613,2025-11-12T06:10:23,CAM-P02,feral_hog,Feral Hog,0.8514,0.8055,0.5335,0.5802,False,BG-CAM-P02-20251112061023,
IE-CAM-P01-white_tailed_deer-001497,2025-11-12T08:04:40,CAM-P01,white_tailed_deer,White-tailed Deer,0.9705,0.9543,0.9707,0.1984,False,BG-CAM-P01-20251112080440,doe
IE-CAM-P01-turkey-001364,2025-11-12T08:51:21,CAM-P01,turkey,Wild Turkey,0.9249,0.8937,0.9814,0.344,False,BG-CAM-P01-20251112085121,
IE-CAM-F01-turkey-000246,2025-11-12T11:17:24,CAM-F01,turkey,Wild Turkey,0.9057,0.8698,0.7569,0.4491,False,BG-CAM-F01-20251112111724,
IE-CAM-F03-white_tailed_deer-000901,2025-11-12T16:57:20,CAM-F03,white_tailed_deer,White-tailed Deer,0.8955,0.8574,0.9713,0.4163,False,BG-CAM-F03-20251112165720,doe
IE-CAM-P03-white_tailed_deer-002080,2025-11-12T17:36:17,CAM-P03,white_tailed_deer,White-tailed Deer,0.9523,0.9293,0.9901,0.259,False,BG-CAM-P03-20251112173617,buck
IE-CAM-W02-white_tailed_deer-003588,2025-11-12T18:07:23,CAM-W02,white_tailed_deer,White-tailed Deer,0.8848,0.8445,0.9982,0.4325,False,BG-CAM-W02-20251112180723,buck
IE-CAM-P02-white_tailed_deer-001727,2025-11-12T18:52:59,CAM-P02,white_tailed_deer,White-tailed Deer,0.8927,0.854,0.9983,0.4161,False,BG-CAM-P02-20251112185259,buck
IE-CAM-W02-white_tailed_deer-003589,2025-11-12T21:13:41,CAM-W02,white_tailed_deer,White-tailed Deer,0.9413,0.9148,0.9176,0.3183,False,BG-CAM-W02-20251112211341,doe
IE-CAM-F01-feral_hog-000113,2025-11-13T02:35:04,CAM-F01,feral_hog,Feral Hog,0.9111,0.8765,0.9314,0.3917,False,BG-CAM-F01-20251113023504,
IE-CAM-R02-feral_hog-002388,2025-11-13T02:55:04,CAM-R02,feral_hog,Feral Hog,0.8812,0.8402,0.9019,0.4602,False,BG-CAM-R02-20251113025504,
IE-CAM-F03-coyote-000642,2025-11-13T07:13:19,CAM-F03,coyote,Coyote,0.828,0.779,0.9953,0.5289,False,BG-CAM-F03-20251113071319,
IE-CAM-P01-turkey-001365,2025-11-13T07:36:05,CAM-P01,turkey,Wild Turkey,0.8968,0.8589,0.9958,0.4079,False,BG-CAM-P01-20251113073605,
IE-CAM-T02-white_tailed_deer-003035,2025-11-13T10:06:07,CAM-T02,white_tailed_deer,White-tailed Deer,0.9182,0.8853,0.8654,0.3933,False,BG-CAM-T02-20251113100607,buck
IE-CAM-R02-turkey-002433,2025-11-13T10:14:23,CAM-R02,turkey,Wild Turkey,0.8934,0.8548,0.8786,0.4424,False,BG-CAM-R02-20251113101423,
IE-CAM-P03-turkey-001940,2025-11-13T10:35:49,CAM-P03,turkey,Wild Turkey,0.9093,0.8742,0.8412,0.4196,False,BG-CAM-P03-20251113103549,
IE-CAM-O02-turkey-001153,2025-11-13T10:56:49,CAM-O02,turkey,Wild Turkey,0.9141,0.8802,0.8004,0.4205,False,BG-CAM-O02-20251113105649,
IE-CAM-W01-feral_hog-003165,2025-11-13T13:17:34,CAM-W01,feral_hog,Feral Hog,0.8338,0.7855,0.3025,0.6433,True,BG-CAM-W01-20251113131734,
IE-CAM-P03-coyote-001824,2025-11-13T14:51:35,CAM-P03,coyote,Coyote,0.8714,0.8287,0.8922,0.4794,False,BG-CAM-P03-20251113145135,
IE-CAM-R02-feral_hog-002389,2025-11-13T17:26:03,CAM-R02,feral_hog,Feral Hog,0.9142,0.8803,0.3665,0.5542,False,BG-CAM-R02-20251113172603,
IE-CAM-F02-white_tailed_deer-000620,2025-11-13T17:52:46,CAM-F02,white_tailed_deer,White-tailed Deer,0.8625,0.8183,0.9951,0.4749,False,BG-CAM-F02-20251113175246,doe
IE-CAM-F03-white_tailed_deer-000902,2025-11-13T18:49:30,CAM-F03,white_tailed_deer,White-tailed Deer,0.9323,0.9032,0.9988,0.3184,False,BG-CAM-F03-20251113184930,doe
IE-CAM-P03-white_tailed_deer-002081,2025-11-13T19:01:16,CAM-P03,white_tailed_deer,White-tailed Deer,0.9731,0.958,0.9967,0.1757,False,BG-CAM-P03-20251113190116,buck
IE-CAM-P02-white_tailed_deer-001728,2025-11-13T19:17:07,CAM-P02,white_tailed_deer,White-tailed Deer,0.9031,0.8666,0.9925,0.3946,False,BG-CAM-P02-20251113191707,doe
IE-CAM-T01-bobcat-002570,2025-11-13T22:07:50,CAM-T01,bobcat,Bobcat,0.8602,0.8156,0.8443,0.5071,False,BG-CAM-T01-20251113220750,
IE-CAM-O02-armadillo-001061,2025-11-13T23:16:53,CAM-O02,armadillo,Nine-banded Armadillo,0.8169,0.7666,0.9619,0.5486,False,BG-CAM-O02-20251113231653,
IE-CAM-F01-raccoon-000200,2025-11-13T23:22:44,CAM-F01,raccoon,Raccoon,0.933,0.9041,0.9884,0.3195,False,BG-CAM-F01-20251113232244,
IE-CAM-F01-raccoon-000201,2025-11-14T03:14:26,CAM-F01,raccoon,Raccoon,0.8519,0.806,0.7441,0.538,False,BG-CAM-F01-20251114031426,
IE-CAM-F02-feral_hog-000441,2025-11-14T04:15:39,CAM-F02,feral_hog,Feral Hog,0.9138,0.8798,0.7534,0.4343,False,BG-CAM-F02-20251114041539,
IE-CAM-W01-white_tailed_deer-003320,2025-11-14T05:05:19,CAM-W01,white_tailed_deer,White-tailed Deer,0.9256,0.8946,0.9759,0.3437,False,BG-CAM-W01-20251114050519,buck
IE-CAM-T02-bobcat-002788,2025-11-14T05:09:06,CAM-T02,bobcat,Bobcat,0.8324,0.7839,0.9865,0.524,False,BG-CAM-T02-20251114050906,
IE-CAM-P02-white_tailed_deer-001729,2025-11-14T08:15:00,CAM-P02,white_tailed_deer,White-tailed Deer,0.8963,0.8583,0.9638,0.4165,False,BG-CAM-P02-20251114081500,doe
IE-CAM-P03-bobcat-001811,2025-11-14T19:49:51,CAM-P03,bobcat,Bobcat,0.8286,0.7796,0.9876,0.5293,False,BG-CAM-P03-20251114194951,
IE-CAM-O01-white_tailed_deer-001028,2025-11-14T19:52:32,CAM-O01,white_tailed_deer,White-tailed Deer,0.8625,0.8183,0.9775,0.4781,False,BG-CAM-O01-20251114195232,doe
IE-CAM-P02-white_tailed_deer-001730,2025-11-14T20:26:10,CAM-P02,white_tailed_deer,White-tailed Deer,0.8643,0.8204,0.9562,0.479,False,BG-CAM-P02-20251114202610,doe
IE-CAM-R01-axis_deer-002141,2025-11-14T20:57:24,CAM-R01,axis_deer,Axis Deer,0.8257,0.7764,0.9263,0.5422,False,BG-CAM-R01-20251114205724,
IE-CAM-F02-raccoon-000491,2025-11-14T23:05:53,CAM-F02,raccoon,Raccoon,0.9121,0.8777,0.9759,0.3778,False,BG-CAM-F02-20251114230553,
IE-CAM-R02-white_tailed_deer-002498,2025-11-15T07:16:39,CAM-R02,white_tailed_deer,White-tailed Deer,0.9123,0.8779,0.9928,0.373,False,BG-CAM-R02-20251115071639,doe
IE-CAM-P01-turkey-001366,2025-11-15T07:48:57,CAM-P01,turkey,Wild Turkey,0.8278,0.7787,0.999,0.5287,False,BG-CAM-P01-20251115074857,
IE-CAM-O02-turkey-001154,2025-11-15T07:55:32,CAM-O02,turkey,Wild Turkey,0.9265,0.8958,0.9998,0.3343,False,BG-CAM-O02-20251115075532,
IE-CAM-R02-white_tailed_deer-002499,2025-11-15T08:32:26,CAM-R02,white_tailed_deer,White-tailed Deer,0.8985,0.861,0.9518,0.4146,False,BG-CAM-R02-20251115083226,doe
IE-CAM-T02-turkey-002938,2025-11-15T09:13:27,CAM-T02,turkey,Wild Turkey,0.8968,0.8589,0.9622,0.4158,False,BG-CAM-T02-20251115091327,
IE-CAM-W01-feral_hog-003166,2025-11-15T12:03:08,CAM-W01,feral_hog,Feral Hog,0.9682,0.9511,0.3046,0.5062,False,BG-CAM-W01-20251115120308,
IE-CAM-O02-armadillo-001062,2025-11-15T13:58:16,CAM-O02,armadillo,Nine-banded Armadillo,0.8051,0.7536,0.2667,0.665,True,BG-CAM-O02-20251115135816,
IE-CAM-F02-raccoon-000492,2025-11-15T16:30:12,CAM-F02,raccoon,Raccoon,0.829,0.7801,0.2737,0.6521,True,BG-CAM-F02-20251115163012,
IE-CAM-O01-coyote-000968,2025-11-15T17:21:53,CAM-O01,coyote,Coyote,0.8988,0.8614,0.9879,0.4053,False,BG-CAM-O01-20251115172153,
IE-CAM-P02-white_tailed_deer-001731,2025-11-15T17:27:34,CAM-P02,white_tailed_deer,White-tailed Deer,0.9135,0.8794,0.9866,0.3716,False,BG-CAM-P02-20251115172734,doe
IE-CAM-W02-coyote-003358,2025-11-15T18:10:11,CAM-W02,coyote,Coyote,0.7824,0.729,0.999,0.5844,False,BG-CAM-W02-20251115181011,
IE-CAM-P01-cottontail_rabbit-001265,2025-11-15T18:29:12,CAM-P01,cottontail_rabbit,Eastern Cottontail,0.8546,0.8091,1.0,0.4875,False,BG-CAM-P01-20251115182912,
IE-CAM-O02-white_tailed_deer-001204,2025-11-15T18:54:34,CAM-O02,white_tailed_deer,White-tailed Deer,0.9003,0.8632,0.998,0.3996,False,BG-CAM-O02-20251115185434,doe
IE-CAM-T02-white_tailed_deer-003036,2025-11-15T19:52:16,CAM-T02,white_tailed_deer,White-tailed Deer,0.9664,0.9486,0.9775,0.2119,False,BG-CAM-T02-20251115195216,doe
IE-CAM-O02-feral_hog-001114,2025-11-15T23:56:15,CAM-O02,feral_hog,Feral Hog,0.8571,0.812,0.968,0.489,False,BG-CAM-O02-20251115235615,
IE-CAM-T02-armadillo-002765,2025-11-16T00:40:28,CAM-T02,armadillo,Nine-banded Armadillo,0.823,0.7734,0.9993,0.5352,False,BG-CAM-T02-20251116004028,
IE-CAM-P01-white_tailed_deer-001498,2025-11-16T04:55:55,CAM-P01,white_tailed_deer,White-tailed Deer,0.9009,0.8639,0.9701,0.405,False,BG-CAM-P01-20251116045555,doe
IE-CAM-F01-coyote-000015,2025-11-16T05:06:16,CAM-F01,coyote,Coyote,0.9019,0.8651,0.9822,0.3999,False,BG-CAM-F01-20251116050616,
IE-CAM-F03-white_tailed_deer-000903,2025-11-16T05:51:05,CAM-F03,white_tailed_deer,White-tailed Deer,0.9166,0.8833,0.9948,0.3617,False,BG-CAM-F03-20251116055105,buck
IE-CAM-W02-white_tailed_deer-003590,2025-11-16T06:25:30,CAM-W02,white_tailed_deer,White-tailed Deer,0.8932,0.8546,0.9999,0.4147,False,BG-CAM-W02-20251116062530,doe
IE-CAM-P03-coyote-001825,2025-11-16T07:27:55,CAM-P03,coyote,Coyote,0.856,0.8108,0.9917,0.4865,False,BG-CAM-P03-20251116072755,
IE-CAM-W02-white_tailed_deer-003591,2025-11-16T11:00:50,CAM-W02,white_tailed_deer,White-tailed Deer,0.9068,0.8711,0.8083,0.4334,False,BG-CAM-W02-20251116110050,buck
IE-CAM-F01-white_tailed_deer-000341,2025-11-16T15:45:37,CAM-F01,white_tailed_deer,White-tailed Deer,0.9435,0.9177,0.9157,0.3125,False,BG-CAM-F01-20251116154537,doe
IE-CAM-R02-white_tailed_deer-002500,2025-11-16T18:20:47,CAM-R02,white_tailed_deer,White-tailed Deer,0.9022,0.8655,0.9997,0.3949,False,BG-CAM-R02-20251116182047,doe
IE-CAM-O02-coyote-001094,2025-11-16T18:48:09,CAM-O02,coyote,Coyote,0.8197,0.7697,0.9992,0.5398,False,BG-CAM-O02-20251116184809,
IE-CAM-R02-white_tailed_deer-002501,2025-11-16T19:33:33,CAM-R02,white_tailed_deer,White-tailed Deer,0.8946,0.8563,0.9866,0.4147,False,BG-CAM-R02-20251116193333,doe
IE-CAM-P02-white_tailed_deer-001732,2025-11-16T22:06:59,CAM-P02,white_tailed_deer,White-tailed Deer,0.9316,0.9023,0.8654,0.361,False,BG-CAM-P02-20251116220659,doe
IE-CAM-P03-feral_hog-001859,2025-11-17T01:13:16,CAM-P03,feral_hog,Feral Hog,0.9815,0.9702,0.9986,0.1347,False,BG-CAM-P03-20251117011316,
IE-CAM-F01-feral_hog-000114,2025-11-17T01:57:43,CAM-F01,feral_hog,Feral Hog,0.8723,0.8297,0.9745,0.4614,False,BG-CAM-F01-20251117015743,
IE-CAM-T02-feral_hog-002867,2025-11-17T02:02:42,CAM-T02,feral_hog,Feral Hog,0.8656,0.8219,0.9699,0.4742,False,BG-CAM-T02-20251117020242,
IE-CAM-W02-feral_hog-003418,2025-11-17T03:54:44,CAM-W02,feral_hog,Feral Hog,0.8582,0.8133,0.7953,0.5194,False,BG-CAM-W02-20251117035444,
IE-CAM-R01-opossum-002172,2025-11-17T04:23:53,CAM-R01,opossum,Virginia Opossum,0.7558,0.7007,0.6929,0.6389,True,BG-CAM-R01-20251117042353,
IE-CAM-O01-white_tailed_deer-001029,2025-11-17T05:05:19,CAM-O01,white_tailed_deer,White-tailed Deer,0.8554,0.8101,0.9759,0.4903,False,BG-CAM-O01-20251117050519,buck
IE-CAM-R02-bobcat-002322,2025-11-17T05:32:49,CAM-R02,bobcat,Bobcat,0.8159,0.7655,0.9959,0.5452,False,BG-CAM-R02-20251117053249,
IE-CAM-P01-white_tailed_deer-001499,2025-11-17T06:40:37,CAM-P01,white_tailed_deer,White-tailed Deer,0.9549,0.9328,0.9997,0.2465,False,BG-CAM-P01-20251117064037,buck
IE-CAM-O02-coyote-001095,2025-11-17T07:06:02,CAM-O02,coyote,Coyote,0.8403,0.7928,0.9967,0.5108,False,BG-CAM-O02-20251117070602,
IE-CAM-P01-turkey-001367,2025-11-17T07:10:35,CAM-P01,turkey,Wild Turkey,0.9555,0.9336,0.9821,0.2509,False,BG-CAM-P01-20251117071035,
IE-CAM-F01-white_tailed_deer-000342,2025-11-17T07:12:57,CAM-F01,white_tailed_deer,White-tailed Deer,0.9004,0.8633,0.994,0.4004,False,BG-CAM-F01-20251117071257,buck
IE-CAM-P03-white_tailed_deer-002082,2025-11-17T07:17:37,CAM-P03,white_tailed_deer,White-tailed Deer,0.9264,0.8956,0.9925,0.3368,False,BG-CAM-P03-20251117071737,doe
IE-CAM-P03-turkey-001941,2025-11-17T08:53:39,CAM-P03,turkey,Wild Turkey,0.9191,0.8864,0.9799,0.3595,False,BG-CAM-P03-20251117085339,
IE-CAM-O02-white_tailed_deer-001205,2025-11-17T18:50:36,CAM-O02,white_tailed_deer,White-tailed Deer,0.9642,0.9455,0.9986,0.2121,False,BG-CAM-O02-20251117185036,doe
IE-CAM-P03-feral_hog-001860,2025-11-17T20:27:19,CAM-P03,feral_hog,Feral Hog,0.8673,0.8239,0.5988,0.5477,False,BG-CAM-P03-20251117202719,
IE-CAM-P01-cottontail_rabbit-001266,2025-11-17T20:55:38,CAM-P01,cottontail_rabbit,Eastern Cottontail,0.9169,0.8837,0.8719,0.3945,False,BG-CAM-P01-20251117205538,
IE-CAM-F01-raccoon-000202,2025-11-17T21:30:42,CAM-F01,raccoon,Raccoon,0.8693,0.8262,0.8361,0.4944,False,BG-CAM-F01-20251117213042,
IE-CAM-W01-feral_hog-003167,2025-11-18T00:56:34,CAM-W01,feral_hog,Feral Hog,0.873,0.8305,0.9999,0.4551,False,BG-CAM-W01-20251118005634,
IE-CAM-T01-white_tailed_deer-002718,2025-11-18T01:35:48,CAM-T01,white_tailed_deer,White-tailed Deer,0.9183,0.8854,0.7819,0.4169,False,BG-CAM-T01-20251118013548,doe
IE-CAM-W01-feral_hog-003168,2025-11-18T03:30:32,CAM-W01,feral_hog,Feral Hog,0.8412,0.7938,0.8413,0.535,False,BG-CAM-W01-20251118033032,
IE-CAM-F01-turkey-000247,2025-11-18T08:01:43,CAM-F01,turkey,Wild Turkey,0.936,0.9079,1.0,0.3074,False,BG-CAM-F01-20251118080143,
IE-CAM-R02-coyote-002351,2025-11-18T09:56:15,CAM-R02,coyote,Coyote,0.868,0.8247,0.9031,0.483,False,BG-CAM-R02-20251118095615,
IE-CAM-P03-turkey-001942,2025-11-18T10:10:16,CAM-P03,turkey,Wild Turkey,0.971,0.955,0.8853,0.2332,False,BG-CAM-P03-20251118101016,
IE-CAM-F02-raccoon-000493,2025-11-18T20:09:49,CAM-F02,raccoon,Raccoon,0.8686,0.8254,0.6615,0.5322,False,BG-CAM-F02-20251118200949,
IE-CAM-W02-white_tailed_deer-003592,2025-11-18T20:21:56,CAM-W02,white_tailed_deer,White-tailed Deer,0.8844,0.844,0.9597,0.4416,False,BG-CAM-W02-20251118202156,doe
IE-CAM-F03-raccoon-000801,2025-11-19T03:09:15,CAM-F03,raccoon,Raccoon,0.8614,0.817,0.755,0.5227,False,BG-CAM-F03-20251119030915,
IE-CAM-W02-feral_hog-003419,2025-11-19T03:43:36,CAM-W02,feral_hog,Feral Hog,0.9251,0.894,0.8168,0.3916,False,BG-CAM-W02-20251119034336,
